    2.837453e+01     2.866206e-04
    2.842114e+01     2.852334e-04
    2.846775e+01     2.838548e-04
    2.851435e+01     2.824849e-04
    2.856096e+01     2.811235e-04
    2.860757e+01     2.797706e-04
    2.865417e+01     2.784261e-04
    2.870078e+01     2.770900e-04
    2.874739e+01     2.757622e-04
    2.879399e+01     2.744426e-04
    2.884060e+01     2.731313e-04
    2.888721e+01     2.718281e-04
    2.893381e+01     2.705330e-04
    2.898042e+01     2.692459e-04
    2.902703e+01     2.679669e-04
    2.907363e+01     2.666957e-04
    2.912024e+01     2.654324e-04
    2.916685e+01     2.641769e-04
    2.921345e+01     2.629292e-04
    2.926006e+01     2.616892e-04
    2.930667e+01     2.604568e-04
    2.935327e+01     2.592320e-04
    2.939988e+01     2.580148e-04
    2.944649e+01     2.568050e-04
    2.949309e+01     2.556026e-04
    2.953970e+01     2.544076e-04
    2.958631e+01     2.532199e-04
    2.963291e+01     2.520394e-04
    2.967952e+01     2.508662e-04
    2.972613e+01     2.497001e-04
    2.977273e+01     2.485410e-04
    2.981934e+01     2.473890e-04
    2.986595e+01     2.462439e-04
    2.991255e+01     2.451058e-04
    2.995916e+01     2.439745e-04
    3.000577e+01     2.428500e-04
    3.005237e+01     2.417323e-04
    3.009898e+01     2.406213e-04
    3.014559e+01     2.395168e-04
    3.019219e+01     2.384190e-04
    3.023880e+01     2.373277e-04
    3.028541e+01     2.362428e-04
    3.033201e+01     2.351644e-04
    3.037862e+01     2.340923e-04
    3.042523e+01     2.330266e-04
    3.047183e+01     2.319672e-04
    3.051844e+01     2.309141e-04
    3.056505e+01     2.298671e-04
    3.061165e+01     2.288264e-04
    3.065826e+01     2.277918e-04
    3.070486e+01     2.267633e-04
    3.075147e+01     2.257409e-04
    3.079808e+01     2.247245e-04
    3.084468e+01     2.237141e-04
    3.089129e+01     2.227096e-04
    3.093790e+01     2.217111e-04
    3.098450e+01     2.207184e-04
    3.103111e+01     2.197315e-04
    3.107772e+01     2.187504e-04
    3.112432e+01     2.177750e-04
    3.117093e+01     2.168054e-04
    3.121754e+01     2.158414e-04
    3.126414e+01     2.148830e-04
    3.131075e+01     2.139302e-04
    3.135736e+01     2.129830e-04
    3.140396e+01     2.120413e-04
    3.145057e+01     2.111050e-04
    3.149718e+01     2.101742e-04
    3.154378e+01     2.092487e-04
    3.159039e+01     2.083286e-04
    3.163700e+01     2.074138e-04
    3.168360e+01     2.065042e-04
    3.173021e+01     2.055999e-04
    3.177682e+01     2.047008e-04
    3.182342e+01     2.038068e-04
    3.187003e+01     2.029179e-04
    3.191664e+01     2.020341e-04
    3.196324e+01     2.011553e-04
    3.200985e+01     2.002814e-04
    3.205646e+01     1.994126e-04
    3.210306e+01     1.985486e-04
    3.214967e+01     1.976895e-04
    3.219628e+01     1.968352e-04
    3.224288e+01     1.959857e-04
    3.228949e+01     1.951410e-04
    3.233610e+01     1.943010e-04
    3.238270e+01     1.934658e-04
    3.242931e+01     1.926352e-04
    3.247592e+01     1.918093e-04
    3.252252e+01     1.909880e-04
    3.256913e+01     1.901714e-04
    3.261574e+01     1.893593e-04
    3.266234e+01     1.885517e-04
    3.270895e+01     1.877486e-04
    3.275556e+01     1.869501e-04
    3.280216e+01     1.861559e-04
    3.284877e+01     1.853662e-04
    3.289538e+01     1.845810e-04
    3.294198e+01     1.838000e-04
    3.298859e+01     1.830234e-04
